pair_idx,pair_file,output,pair_confidence,pair_cscore,pair_dist,same_gender,same_ethnicity,genders,ethnicities
798,"['__1596_am.jpg', '__1597_am.jpg']",TP,1.118388758101999,0.7441943240670198,0.5116112418980012,True,True,"['m', 'm']","['a', 'a']"
799,"['__1598_am.jpg', '__1599_am.jpg']",TP,0.7108349127422311,0.5404173682721445,0.919165087257769,True,True,"['m', 'm']","['a', 'a']"
800,"['__1600_am.jpg', '__1601_am.jpg']",TP,0.7217866727362487,0.5458933551625813,0.9082133272637514,True,True,"['m', 'm']","['a', 'a']"
801,"['__1602_am.jpg', '__1603_am.jpg']",TP,1.1937572256934208,0.7818786475521972,0.4362427743065793,True,True,"['m', 'm']","['a', 'a']"
802,"['__1604_am.jpg', '__1605_am.jpg']",TP,1.1975794201333656,0.7837896702973096,0.4324205798666345,True,True,"['m', 'm']","['a', 'a']"
803,"['__1606_am.jpg', '__1607_am.jpg']",TP,0.7862434303560234,0.5781216858654858,0.8437565696439767,True,True,"['m', 'm']","['a', 'a']"
804,"['__1608_am.jpg', '__1609_am.jpg']",TP,0.6082570051529552,0.4891284790007847,1.021742994847045,True,True,"['m', 'm']","['a', 'a']"
805,"['__1610_am.jpg', '__1611_am.jpg']",TP,1.4132213232085302,0.8916106312570059,0.21677867679146998,True,True,"['m', 'm']","['a', 'a']"
806,"['__1612_am.jpg', '__1613_am.jpg']",TP,1.0861483789489308,0.7280743157235472,0.5438516210510693,True,True,"['m', 'm']","['a', 'a']"
807,"['__1614_am.jpg', '__1615_am.jpg']",TP,1.1680736983117814,0.7690368099668549,0.4619263016882188,True,True,"['m', 'm']","['a', 'a']"
808,"['__1616_am.jpg', '__1617_am.jpg']",TP,0.8107886633088497,0.5903944608354539,0.8192113366911504,True,True,"['m', 'm']","['a', 'a']"
809,"['__1618_am.jpg', '__1619_am.jpg']",TP,0.8723022859502501,0.6211512167965605,0.7576977140497501,True,True,"['m', 'm']","['a', 'a']"
810,"['__1620_am.jpg', '__1621_am.jpg']",TP,0.9934184732303961,0.6817092253814876,0.636581526769604,True,True,"['m', 'm']","['a', 'a']"
811,"['__1622_am.jpg', '__1623_am.jpg']",TP,1.1780589080210846,0.774029450363023,0.4519410919789154,True,True,"['m', 'm']","['a', 'a']"
812,"['__1624_am.jpg', '__1625_am.jpg']",TP,1.0079534031698754,0.6889767597758096,0.6220465968301248,True,True,"['m', 'm']","['a', 'a']"
813,"['__1626_am.jpg', '__1627_am.jpg']",TP,0.9629141409678541,0.6664570877516035,0.667085859032146,True,True,"['m', 'm']","['a', 'a']"
814,"['__1628_am.jpg', '__1629_am.jpg']",TP,0.9067315929578987,0.6383657252472306,0.7232684070421014,True,True,"['m', 'm']","['a', 'a']"
815,"['__1630_am.jpg', '__1631_am.jpg']",TP,1.433868884621654,0.9019343522934424,0.1961311153783461,True,True,"['m', 'm']","['a', 'a']"
816,"['__1632_am.jpg', '__1633_am.jpg']",TP,0.7445552303753038,0.5572776868803438,0.8854447696246963,True,True,"['m', 'm']","['a', 'a']"
817,"['__1634_am.jpg', '__1635_am.jpg']",TP,1.2242045570824944,0.797102287753691,0.40579544291750574,True,True,"['m', 'm']","['a', 'a']"
818,"['__1636_am.jpg', '__1637_am.jpg']",TP,0.9147964679102056,0.6423982949326371,0.7152035320897945,True,True,"['m', 'm']","['a', 'a']"
819,"['__1638_am.jpg', '__1639_am.jpg']",TP,0.7369346512450529,0.5534673604689508,0.8930653487549473,True,True,"['m', 'm']","['a', 'a']"
820,"['__1640_am.jpg', '__1641_am.jpg']",TP,1.0143099625795338,0.692154975548738,0.6156900374204664,True,True,"['m', 'm']","['a', 'a']"
821,"['__1642_am.jpg', '__1643_am.jpg']",TP,1.1254572969266317,0.7477286426631051,0.5045427030733685,True,True,"['m', 'm']","['a', 'a']"
822,"['__1644_am.jpg', '__1645_am.jpg']",TP,1.1089197306311775,0.7394597564091228,0.5210802693688225,True,True,"['m', 'm']","['a', 'a']"
823,"['__1646_am.jpg', '__1647_am.jpg']",TP,1.3261197969073244,0.8480598320218131,0.3038802030926756,True,True,"['m', 'm']","['a', 'a']"
824,"['__1648_am.jpg', '__1649_am.jpg']",TP,0.737275362468953,0.553637748493724,0.8927246375310471,True,True,"['m', 'm']","['a', 'a']"
825,"['__1650_am.jpg', '__1651_am.jpg']",TP,1.210612782014774,0.7903063905985194,0.41938721798522605,True,True,"['m', 'm']","['a', 'a']"
826,"['__1652_am.jpg', '__1653_am.jpg']",TP,1.134110679372131,0.7520553608277996,0.49588932062786917,True,True,"['m', 'm']","['a', 'a']"
827,"['__1654_am.jpg', '__1655_am.jpg']",TP,0.52705906154746,0.448529424979602,1.1029409384525402,True,True,"['m', 'm']","['a', 'a']"
828,"['__1656_am.jpg', '__1657_am.jpg']",TP,0.8096483326672322,0.5898242704459853,0.8203516673327679,True,True,"['m', 'm']","['a', 'a']"
829,"['__1658_am.jpg', '__1659_am.jpg']",TP,1.1608834583370133,0.7654418524930549,0.46911654166298666,True,True,"['m', 'm']","['a', 'a']"
830,"['__1660_am.jpg', '__1661_am.jpg']",TP,1.321763138048737,0.845881559682931,0.30823686195126326,True,True,"['m', 'm']","['a', 'a']"
831,"['__1662_am.jpg', '__1663_am.jpg']",TP,1.1847446012036438,0.7773722863369135,0.4452553987963563,True,True,"['m', 'm']","['a', 'a']"
832,"['__1664_am.jpg', '__1665_am.jpg']",TP,1.2717555365896809,0.8208778055669896,0.35824446341031924,True,True,"['m', 'm']","['a', 'a']"
833,"['__1666_am.jpg', '__1667_am.jpg']",TP,1.297130668601215,0.8335652496108124,0.33286933139878505,True,True,"['m', 'm']","['a', 'a']"
834,"['__1668_am.jpg', '__1669_am.jpg']",TP,1.4179491171613705,0.8939746259678947,0.2120508828386297,True,True,"['m', 'm']","['a', 'a']"
835,"['__1670_am.jpg', '__1671_am.jpg']",TP,0.08891464112097647,0.2294573466343993,1.5410853588790236,True,True,"['m', 'm']","['a', 'a']"
836,"['__1672_am.jpg', '__1673_am.jpg']",TP,1.166919402826347,0.7684596351626174,0.46308059717365313,True,True,"['m', 'm']","['a', 'a']"
837,"['__1674_am.jpg', '__1675_am.jpg']",TP,1.1331558274799212,0.7515778746416069,0.49684417252007895,True,True,"['m', 'm']","['a', 'a']"
838,"['__1676_am.jpg', '__1677_am.jpg']",TP,0.3767130599267514,0.37335658884305833,1.2532869400732487,True,True,"['m', 'm']","['a', 'a']"
839,"['__1678_am.jpg', '__1679_am.jpg']",TP,0.8805078546244058,0.6252539655046876,0.7494921453755943,True,True,"['m', 'm']","['a', 'a']"
840,"['__1680_am.jpg', '__1681_am.jpg']",TP,1.3328075797961327,0.851403768973884,0.2971924202038674,True,True,"['m', 'm']","['a', 'a']"
841,"['__1682_am.jpg', '__1683_am.jpg']",TP,1.335956764259593,0.8529783714786286,0.29404323574040697,True,True,"['m', 'm']","['a', 'a']"
842,"['__1684_am.jpg', '__1685_am.jpg']",TP,1.0572021353090348,0.7136010920334079,0.5727978646909653,True,True,"['m', 'm']","['a', 'a']"
843,"['__1686_am.jpg', '__1687_am.jpg']",TP,0.7841338139931997,0.5770668968551308,0.8458661860068004,True,True,"['m', 'm']","['a', 'a']"
844,"['__1688_am.jpg', '__1689_am.jpg']",TP,0.2651623679836441,0.31758122632390584,1.364837632016356,True,True,"['m', 'm']","['a', 'a']"
845,"['__1690_am.jpg', '__1691_am.jpg']",TP,1.337154193801468,0.8535769949971824,0.2928458061985322,True,True,"['m', 'm']","['a', 'a']"
846,"['__1692_am.jpg', '__1693_am.jpg']",TP,1.318895571843894,0.8444477600800658,0.31110442815610617,True,True,"['m', 'm']","['a', 'a']"
847,"['__1694_am.jpg', '__1695_am.jpg']",TP,1.3126898146170662,0.8413448362324656,0.3173101853829339,True,True,"['m', 'm']","['a', 'a']"
848,"['__1696_am.jpg', '__1697_am.jpg']",TP,0.9304650428427378,0.6502325501698896,0.6995349571572623,True,True,"['m', 'm']","['a', 'a']"
849,"['__1698_am.jpg', '__1699_am.jpg']",TP,0.9864081245829308,0.6782040487224156,0.6435918754170693,True,True,"['m', 'm']","['a', 'a']"
850,"['__1700_am.jpg', '__1701_am.jpg']",TP,0.6518463915177186,0.5109231806518697,0.9781536084822815,True,True,"['m', 'm']","['a', 'a']"
851,"['__1702_am.jpg', '__1703_am.jpg']",TP,0.980551758884039,0.6752759342711818,0.6494482411159611,True,True,"['m', 'm']","['a', 'a']"
852,"['__1704_am.jpg', '__1705_am.jpg']",TP,1.0463428538503703,0.7081713981029466,0.5836571461496298,True,True,"['m', 'm']","['a', 'a']"
853,"['__1706_am.jpg', '__1707_am.jpg']",TP,0.9392328688346194,0.6546164868791825,0.6907671311653807,True,True,"['m', 'm']","['a', 'a']"
854,"['__1708_am.jpg', '__1709_am.jpg']",TP,0.8251123447190443,0.5975560741729272,0.8048876552809558,True,True,"['m', 'm']","['a', 'a']"
855,"['__1710_am.jpg', '__1711_am.jpg']",TP,1.1925762661170585,0.7812881294571776,0.43742373388294153,True,True,"['m', 'm']","['a', 'a']"
856,"['__1712_am.jpg', '__1713_am.jpg']",TP,0.7671448266072884,0.5685723233898008,0.8628551733927117,True,True,"['m', 'm']","['a', 'a']"
857,"['__1714_am.jpg', '__1715_am.jpg']",TP,0.7195919149170791,0.5447959272726388,0.910408085082921,True,True,"['m', 'm']","['a', 'a']"
858,"['__1716_am.jpg', '__1717_am.jpg']",TP,0.8398064110096498,0.6049031885895211,0.7901935889903503,True,True,"['m', 'm']","['a', 'a']"
859,"['__1718_am.jpg', '__1719_am.jpg']",TP,1.1140568690435728,0.7420283181528939,0.5159431309564273,True,True,"['m', 'm']","['a', 'a']"
860,"['__1720_am.jpg', '__1721_am.jpg']",TP,0.9581139170185866,0.6640569945119879,0.6718860829814135,True,True,"['m', 'm']","['a', 'a']"
861,"['__1722_am.jpg', '__1723_am.jpg']",TP,0.6236589236728975,0.4968294520585232,1.0063410763271026,True,True,"['m', 'm']","['a', 'a']"
862,"['__1724_am.jpg', '__1725_am.jpg']",TP,1.144980712579782,0.7574904511087974,0.4850192874202181,True,True,"['m', 'm']","['a', 'a']"
863,"['__1726_am.jpg', '__1727_am.jpg']",TP,0.8787754205940803,0.6243878284475934,0.7512245794059198,True,True,"['m', 'm']","['a', 'a']"
864,"['__1728_am.jpg', '__1729_am.jpg']",TP,0.596929419546312,0.48346473145638413,1.0330705804536882,True,True,"['m', 'm']","['a', 'a']"
865,"['__1730_am.jpg', '__1731_am.jpg']",TP,1.0416092707217461,0.7058045821168307,0.588390729278254,True,True,"['m', 'm']","['a', 'a']"
866,"['__1732_am.jpg', '__1733_am.jpg']",TP,1.0091031514988846,0.6895516115571931,0.6208968485011156,True,True,"['m', 'm']","['a', 'a']"
870,"['__1740_am.jpg', '__1741_am.jpg']",TP,0.5698342400741718,0.4699169944264633,1.0601657599258283,True,True,"['m', 'm']","['a', 'a']"
871,"['__1742_am.jpg', '__1743_am.jpg']",TP,0.44201111637035084,0.40600558172463064,1.1879888836296493,True,True,"['m', 'm']","['a', 'a']"
873,"['__1746_am.jpg', '__1747_am.jpg']",TP,1.0799955367027492,0.7249978811807192,0.550004463297251,True,True,"['m', 'm']","['a', 'a']"
874,"['__1748_am.jpg', '__1749_am.jpg']",TP,0.2757764372650833,0.3228882091987386,1.3542235627349168,True,True,"['m', 'm']","['a', 'a']"
875,"['__1750_am.jpg', '__1751_am.jpg']",TP,1.1338193592320711,0.7519097157028807,0.49618064076792906,True,True,"['m', 'm']","['a', 'a']"
876,"['__1752_am.jpg', '__1753_am.jpg']",TP,1.1918844801202981,0.7809422473133332,0.4381155198797019,True,True,"['m', 'm']","['a', 'a']"
877,"['__1754_am.jpg', '__1755_am.jpg']",TP,1.046776482936457,0.7083882475069534,0.5832235170635431,True,True,"['m', 'm']","['a', 'a']"
878,"['__1756_am.jpg', '__1757_am.jpg']",TP,1.1824184316047641,0.7762092338085642,0.4475815683952359,True,True,"['m', 'm']","['a', 'a']"
879,"['__1758_am.jpg', '__1759_am.jpg']",TP,0.9462649779796148,0.6581324644459132,0.6837350220203853,True,True,"['m', 'm']","['a', 'a']"
880,"['__1760_am.jpg', '__1761_am.jpg']",TP,0.9644225068671153,0.6672112795151407,0.6655774931328848,True,True,"['m', 'm']","['a', 'a']"
882,"['__1764_am.jpg', '__1765_am.jpg']",TP,1.070391288343798,0.720195761005618,0.5596087116562021,True,True,"['m', 'm']","['a', 'a']"
884,"['__1768_am.jpg', '__1769_am.jpg']",TP,0.6519215388868728,0.5109608135954196,0.9780784611131274,True,True,"['m', 'm']","['a', 'a']"
885,"['__1770_am.jpg', '__1771_am.jpg']",TP,1.0646855446432373,0.7173427594612295,0.5653144553567628,True,True,"['m', 'm']","['a', 'a']"
886,"['__1772_am.jpg', '__1773_am.jpg']",TP,1.1171176431645693,0.7435586762905921,0.5128823568354308,True,True,"['m', 'm']","['a', 'a']"
887,"['__1774_am.jpg', '__1775_am.jpg']",TP,1.0752408639598146,0.7226204699574468,0.5547591360401856,True,True,"['m', 'm']","['a', 'a']"
888,"['__1776_am.jpg', '__1777_am.jpg']",TP,0.7279900583067872,0.5489949139608901,0.9020099416932129,True,True,"['m', 'm']","['a', 'a']"
889,"['__1778_am.jpg', '__1779_am.jpg']",TP,0.9041245776865241,0.6370622544108404,0.725875422313476,True,True,"['m', 'm']","['a', 'a']"
890,"['__1780_am.jpg', '__1781_am.jpg']",TP,0.5182134420285245,0.4441067552154298,1.1117865579714756,True,True,"['m', 'm']","['a', 'a']"
891,"['__1782_am.jpg', '__1783_am.jpg']",TP,1.0484970600966617,0.7092485513778178,0.5815029399033385,True,True,"['m', 'm']","['a', 'a']"
892,"['__1784_am.jpg', '__1785_am.jpg']",TP,1.1590677629434802,0.7645338038745046,0.4709322370565198,True,True,"['m', 'm']","['a', 'a']"
893,"['__1786_am.jpg', '__1787_am.jpg']",TP,1.130670085825329,0.7503350951612702,0.4993299141746713,True,True,"['m', 'm']","['a', 'a']"
894,"['__1788_am.jpg', '__1789_am.jpg']",TP,1.2800656464478095,0.8250328152841604,0.3499343535521905,True,True,"['m', 'm']","['a', 'a']"
895,"['__1790_am.jpg', '__1791_am.jpg']",TP,1.1410363669918178,0.7555181859840646,0.48896363300818235,True,True,"['m', 'm']","['a', 'a']"
896,"['__1792_am.jpg', '__1793_am.jpg']",TP,0.33700015003277883,0.3535000404582733,1.2929998499672213,True,True,"['m', 'm']","['a', 'a']"
898,"['__1796_am.jpg', '__1797_am.jpg']",TP,1.151272548635463,0.7606362655821026,0.4787274513645372,True,True,"['m', 'm']","['a', 'a']"
899,"['__1798_am.jpg', '__1799_am.jpg']",TP,0.6460205367782929,0.5080102272612969,0.9839794632217073,True,True,"['m', 'm']","['a', 'a']"
900,"['__1800_am.jpg', '__1801_am.jpg']",TP,1.4385040548855406,0.9042520175058051,0.19149594511445955,True,True,"['m', 'm']","['a', 'a']"
901,"['__1802_am.jpg', '__1803_am.jpg']",TP,0.946011520878794,0.6580057172221976,0.6839884791212061,True,True,"['m', 'm']","['a', 'a']"
902,"['__1804_am.jpg', '__1805_am.jpg']",TP,1.3098582026334205,0.8399291297186326,0.3201417973665798,True,True,"['m', 'm']","['a', 'a']"
903,"['__1806_am.jpg', '__1807_am.jpg']",TP,0.33196341346282976,0.3509816308685485,1.2980365865371704,True,True,"['m', 'm']","['a', 'a']"
904,"['__1808_am.jpg', '__1809_am.jpg']",TP,0.7079261019577623,0.5389630056881746,0.9220738980422378,True,True,"['m', 'm']","['a', 'a']"
905,"['__1810_am.jpg', '__1811_am.jpg']",TP,1.0513282196010405,0.7106641120244219,0.5786717803989596,True,True,"['m', 'm']","['a', 'a']"
906,"['__1812_am.jpg', '__1813_am.jpg']",TP,1.1866187144595004,0.7783093689785855,0.44338128554049977,True,True,"['m', 'm']","['a', 'a']"
907,"['__1814_am.jpg', '__1815_am.jpg']",TP,1.0749739255020503,0.7224870929577158,0.5550260744979498,True,True,"['m', 'm']","['a', 'a']"
908,"['__1816_am.jpg', '__1817_am.jpg']",TP,0.9828929406746432,0.6764465157212382,0.647107059325357,True,True,"['m', 'm']","['a', 'a']"
909,"['__1818_am.jpg', '__1819_am.jpg']",TP,1.1408911353831699,0.7554455940973086,0.4891088646168302,True,True,"['m', 'm']","['a', 'a']"
910,"['__1820_bf.jpg', '__1821_bf.jpg']",TP,1.2064855213934427,0.7882426891878511,0.42351447860655744,True,True,"['f', 'f']","['b', 'b']"
911,"['__1822_bf.jpg', '__1823_bf.jpg']",TP,1.0964152879087012,0.733207624284894,0.5335847120912988,True,True,"['f', 'f']","['b', 'b']"
912,"['__1824_bf.jpg', '__1825_bf.jpg']",TP,0.9989829791318661,0.6844914639476043,0.631017020868134,True,True,"['f', 'f']","['b', 'b']"
913,"['__1826_bf.jpg', '__1827_bf.jpg']",TP,1.0665014609309946,0.7182507968691645,0.5634985390690055,True,True,"['f', 'f']","['b', 'b']"
914,"['__1828_bf.jpg', '__1829_bf.jpg']",TP,0.38924785534494055,0.3796239383697715,1.2407521446550596,True,True,"['f', 'f']","['b', 'b']"
915,"['__1830_bf.jpg', '__1831_bf.jpg']",TP,0.47228634027990357,0.4211431207334106,1.1577136597200965,True,True,"['f', 'f']","['b', 'b']"
916,"['__1832_bf.jpg', '__1833_bf.jpg']",TP,0.5853599188599758,0.4776799925858852,1.0446400811400243,True,True,"['f', 'f']","['b', 'b']"
917,"['__1834_bf.jpg', '__1835_bf.jpg']",TP,0.9400363821368675,0.6550181348879254,0.6899636178631326,True,True,"['f', 'f']","['b', 'b']"
918,"['__1836_bf.jpg', '__1837_bf.jpg']",TP,0.8994267134518154,0.6347132780262998,0.7305732865481848,True,True,"['f', 'f']","['b', 'b']"
919,"['__1838_bf.jpg', '__1839_bf.jpg']",TP,0.48591614528101856,0.4279580942171728,1.1440838547189816,True,True,"['f', 'f']","['b', 'b']"
920,"['__1840_bf.jpg', '__1841_bf.jpg']",TP,0.13304272192211353,0.2515214355158807,1.4969572780778866,True,True,"['f', 'f']","['b', 'b']"
921,"['__1842_bf.jpg', '__1843_bf.jpg']",TP,0.8805988464592597,0.6252994016857863,0.7494011535407404,True,True,"['f', 'f']","['b', 'b']"
922,"['__1844_bf.jpg', '__1845_bf.jpg']",TP,0.9381587231022732,0.654079461499596,0.6918412768977269,True,True,"['f', 'f']","['b', 'b']"
924,"['__1848_bf.jpg', '__1849_bf.jpg']",TP,0.9485622036880406,0.6592811401814156,0.6814377963119596,True,True,"['f', 'f']","['b', 'b']"
925,"['__1850_bf.jpg', '__1851_bf.jpg']",TP,0.1511449428803091,0.26057249197402904,1.478855057119691,True,True,"['f', 'f']","['b', 'b']"
926,"['__1852_bf.jpg', '__1853_bf.jpg']",TP,0.934829473906,0.652414810888737,0.6951705260940001,True,True,"['f', 'f']","['b', 'b']"
927,"['__1854_bf.jpg', '__1855_bf.jpg']",TP,0.5673115946389926,0.46865579514344846,1.0626884053610075,True,True,"['f', 'f']","['b', 'b']"
928,"['__1856_bf.jpg', '__1857_bf.jpg']",TP,1.1474931120528105,0.758746525176138,0.4825068879471897,True,True,"['f', 'f']","['b', 'b']"
929,"['__1858_bf.jpg', '__1859_bf.jpg']",TP,0.37784067447192515,0.37392028661624954,1.252159325528075,True,True,"['f', 'f']","['b', 'b']"
930,"['__1860_bf.jpg', '__1861_bf.jpg']",TP,0.942868687475296,0.6564343595716107,0.6871313125247042,True,True,"['f', 'f']","['b', 'b']"
931,"['__1862_bf.jpg', '__1863_bf.jpg']",TP,1.3591131261285097,0.8645563783812819,0.2708868738714906,True,True,"['f', 'f']","['b', 'b']"
932,"['__1864_bf.jpg', '__1865_bf.jpg']",TP,1.277453272099888,0.8237266534838024,0.3525467279001123,True,True,"['f', 'f']","['b', 'b']"
933,"['__1866_bf.jpg', '__1867_bf.jpg']",TP,0.3428589355084146,0.35642943093079016,1.2871410644915855,True,True,"['f', 'f']","['b', 'b']"
934,"['__1868_bf.jpg', '__1869_bf.jpg']",TP,0.6321574631426301,0.5010787572205879,0.99784253685737,True,True,"['f', 'f']","['b', 'b']"
935,"['__1870_bf.jpg', '__1871_bf.jpg']",TP,1.3310287478004632,0.8505143665403186,0.2989712521995368,True,True,"['f', 'f']","['b', 'b']"
936,"['__1872_bf.jpg', '__1873_bf.jpg']",TP,1.1987827271641045,0.7843914269210245,0.43121727283589556,True,True,"['f', 'f']","['b', 'b']"
937,"['__1874_bf.jpg', '__1875_bf.jpg']",TP,1.338858207351607,0.8544291684980996,0.29114179264839307,True,True,"['f', 'f']","['b', 'b']"
938,"['__1876_bf.jpg', '__1877_bf.jpg']",TP,1.178548006402562,0.7742739925412698,0.4514519935974382,True,True,"['f', 'f']","['b', 'b']"
939,"['__1878_bf.jpg', '__1879_bf.jpg']",TP,1.074526428064919,0.7222633620856556,0.5554735719350812,True,True,"['f', 'f']","['b', 'b']"
940,"['__1880_bf.jpg', '__1881_bf.jpg']",TP,1.2560771921760163,0.8130386145523344,0.3739228078239839,True,True,"['f', 'f']","['b', 'b']"
941,"['__1882_bf.jpg', '__1883_bf.jpg']",TP,1.2088735101634398,0.7894367133454485,0.42112648983656026,True,True,"['f', 'f']","['b', 'b']"
942,"['__1884_bf.jpg', '__1885_bf.jpg']",TP,1.2696584824505615,0.8198292433342247,0.3603415175494386,True,True,"['f', 'f']","['b', 'b']"
943,"['__1886_bf.jpg', '__1887_bf.jpg']",TP,0.9081946431386044,0.6390973532420806,0.7218053568613957,True,True,"['f', 'f']","['b', 'b']"
944,"['__1888_bf.jpg', '__1889_bf.jpg']",TP,1.098360053274414,0.7341799567330526,0.5316399467255861,True,True,"['f', 'f']","['b', 'b']"
945,"['__1890_bf.jpg', '__1891_bf.jpg']",TP,0.8172758988374951,0.5936379564647529,0.812724101162505,True,True,"['f', 'f']","['b', 'b']"
946,"['__1892_bf.jpg', '__1893_bf.jpg']",TP,1.2013828383799494,0.7856914207284984,0.4286171616200507,True,True,"['f', 'f']","['b', 'b']"
947,"['__1894_bf.jpg', '__1895_bf.jpg']",TP,0.4109279495527438,0.3904639342572398,1.2190720504472563,True,True,"['f', 'f']","['b', 'b']"
948,"['__1896_bf.jpg', '__1897_bf.jpg']",TP,0.9055924749470528,0.6377961989666341,0.7244075250529474,True,True,"['f', 'f']","['b', 'b']"
950,"['__1900_bf.jpg', '__1901_bf.jpg']",TP,1.2190708744455299,0.7945354282496475,0.41092912555447025,True,True,"['f', 'f']","['b', 'b']"
951,"['__1902_bf.jpg', '__1903_bf.jpg']",TP,0.1557901830255457,0.2628951493220788,1.4742098169744544,True,True,"['f', 'f']","['b', 'b']"
952,"['__1904_bf.jpg', '__1905_bf.jpg']",TP,0.64762025911362,0.5088101342160639,0.9823797408863801,True,True,"['f', 'f']","['b', 'b']"
953,"['__1906_bf.jpg', '__1907_bf.jpg']",TP,1.1887683679522867,0.779384181807581,0.44123163204771343,True,True,"['f', 'f']","['b', 'b']"
954,"['__1908_bf.jpg', '__1909_bf.jpg']",TP,1.106729274004437,0.7383646755751425,0.523270725995563,True,True,"['f', 'f']","['b', 'b']"
955,"['__1910_bf.jpg', '__1911_bf.jpg']",TP,1.2579568613636,0.8139784201774526,0.37204313863640004,True,True,"['f', 'f']","['b', 'b']"
956,"['__1912_bf.jpg', '__1913_bf.jpg']",TP,1.0363821180074795,0.7031910974990156,0.5936178819925206,True,True,"['f', 'f']","['b', 'b']"
957,"['__1914_bf.jpg', '__1915_bf.jpg']",TP,1.111314329955956,0.7406572017059753,0.5186856700440441,True,True,"['f', 'f']","['b', 'b']"
958,"['__1916_bf.jpg', '__1917_bf.jpg']",TP,1.026224008547761,0.6981119288021223,0.6037759914522391,True,True,"['f', 'f']","['b', 'b']"
959,"['__1918_bf.jpg', '__1919_bf.jpg']",TP,0.5513711149475837,0.46068546649065517,1.0786288850524164,True,True,"['f', 'f']","['b', 'b']"
960,"['__1920_bf.jpg', '__1921_bf.jpg']",TP,1.2050545352145017,0.7875272321925254,0.42494546478549855,True,True,"['f', 'f']","['b', 'b']"
961,"['__1922_bf.jpg', '__1923_bf.jpg']",TP,1.0549332024555274,0.7124666598916006,0.5750667975444728,True,True,"['f', 'f']","['b', 'b']"
962,"['__1924_bf.jpg', '__1925_bf.jpg']",TP,1.1808227002563612,0.7754113948034721,0.4491772997436389,True,True,"['f', 'f']","['b', 'b']"
963,"['__1926_bf.jpg', '__1927_bf.jpg']",TP,0.7508432476311698,0.5604215974211728,0.8791567523688303,True,True,"['f', 'f']","['b', 'b']"
964,"['__1928_bf.jpg', '__1929_bf.jpg']",TP,0.6992120176594803,0.5346060657764677,0.9307879823405198,True,True,"['f', 'f']","['b', 'b']"
965,"['__1930_bf.jpg', '__1931_bf.jpg']",TP,0.7759995464446772,0.5729997587734826,0.854000453555323,True,True,"['f', 'f']","['b', 'b']"
966,"['__1932_bf.jpg', '__1933_bf.jpg']",TP,0.8437402872936808,0.6068701155667922,0.7862597127063193,True,True,"['f', 'f']","['b', 'b']"
967,"['__1934_bf.jpg', '__1935_bf.jpg']",TP,0.9731825804773386,0.6715913483313112,0.6568174195226615,True,True,"['f', 'f']","['b', 'b']"
968,"['__1936_bf.jpg', '__1937_bf.jpg']",TP,0.33338407661450353,0.35169194129019216,1.2966159233854966,True,True,"['f', 'f']","['b', 'b']"
969,"['__1938_bf.jpg', '__1939_bf.jpg']",TP,1.159934465430386,0.7649671673757719,0.4700655345696141,True,True,"['f', 'f']","['b', 'b']"
970,"['__1940_bf.jpg', '__1941_bf.jpg']",TP,0.6465442218410375,0.5082721597154249,0.9834557781589626,True,True,"['f', 'f']","['b', 'b']"
971,"['__1942_bf.jpg', '__1943_bf.jpg']",TP,0.9647818752390567,0.6673908919305573,0.6652181247609434,True,True,"['f', 'f']","['b', 'b']"
972,"['__1944_bf.jpg', '__1945_bf.jpg']",TP,0.9092079436796874,0.6396039216738276,0.7207920563203127,True,True,"['f', 'f']","['b', 'b']"
973,"['__1946_bf.jpg', '__1947_bf.jpg']",TP,0.8694760267898978,0.6197379694347587,0.7605239732101023,True,True,"['f', 'f']","['b', 'b']"
974,"['__1948_bf.jpg', '__1949_bf.jpg']",TP,0.44110593191867187,0.405552891857119,1.1888940680813282,True,True,"['f', 'f']","['b', 'b']"
975,"['__1950_bf.jpg', '__1951_bf.jpg']",TP,1.0885701383628354,0.7292850097079154,0.5414298616371647,True,True,"['f', 'f']","['b', 'b']"
976,"['__1952_bf.jpg', '__1953_bf.jpg']",TP,1.2704977028778504,0.8202488912284113,0.35950229712214987,True,True,"['f', 'f']","['b', 'b']"
977,"['__1954_bf.jpg', '__1955_bf.jpg']",TP,0.9314364740604704,0.6507183517266276,0.6985635259395298,True,True,"['f', 'f']","['b', 'b']"
978,"['__1956_bf.jpg', '__1957_bf.jpg']",TP,1.1415911146811926,0.7557954999919262,0.48840888531880744,True,True,"['f', 'f']","['b', 'b']"
979,"['__1958_bf.jpg', '__1959_bf.jpg']",TP,0.08555141926501997,0.22777573949250984,1.5444485807349801,True,True,"['f', 'f']","['b', 'b']"
980,"['__1960_bf.jpg', '__1961_bf.jpg']",TP,0.7821445685161541,0.5760724484382405,0.847855431483846,True,True,"['f', 'f']","['b', 'b']"
981,"['__1962_bf.jpg', '__1963_bf.jpg']",TP,0.17715795127759182,0.2735788288217051,1.4528420487224083,True,True,"['f', 'f']","['b', 'b']"
982,"['__1964_bf.jpg', '__1965_bf.jpg']",TP,0.6573758487125809,0.5136880178418443,0.9726241512874192,True,True,"['f', 'f']","['b', 'b']"
983,"['__1966_bf.jpg', '__1967_bf.jpg']",TP,0.8383242231087156,0.6041620450602072,0.7916757768912845,True,True,"['f', 'f']","['b', 'b']"
